gid,x,y,z
163942,8536.5800788,3167.8728038,9680.1513678
163962,8577.0498058,3260.1718758,9723.9208988
163967,7134.4936528,1841.5898448,6495.1611338
163983,8522.3701178,3671.6667488,9781.7509778
163997,7624.3798838,1532.5898448,7559.7915048
164005,8365.5703128,4847.0297858,9602.1113288
164007,8224.3496098,5177.9897468,9287.5009778
164011,8372.1298838,5103.1098638,9531.5214848
164021,8065.7099618,1933.5098888,8491.9208988
164030,8345.2900398,2393.5798348,9060.0312508
164032,8404.6298838,4885.3198248,9685.0712898
164035,8506.8398448,4553.0029308,9742.6210948
164068,7194.3730478,1760.1398938,6633.0473638
164071,7251.1669928,1614.0598148,6776.5473638
164072,8223.7597668,2092.0397958,8734.2812508
164076,7883.5400398,1650.6198738,8051.3715828
164084,6934.4277348,2033.0698248,6028.0703128
164104,7940.3598638,1734.3498548,8218.5009778
164111,8477.6494148,2540.1398938,9274.1611338
164119,7588.2397468,1514.1599128,7379.9614268
164123,7350.5239268,1600.6798108,6884.1513678
164141,7849.0800788,1545.0898448,7831.5112308
164142,8529.9697278,4184.0688488,9771.9414068
164143,8431.3896488,2748.2897958,9374.6816418
164145,8434.8300788,2786.2897958,9424.1513678
164156,8119.5800788,2004.5798348,8657.0517588
164184,8462.2802738,2656.8698738,9307.6308598
164209,8018.1596688,5174.7998058,8961.7812508
164224,7675.0800788,1425.6599128,7614.3315438
164231,8268.6796888,2328.4797368,9000.6308598
164233,8223.5302738,4990.9296888,9403.8710948
164250,8207.3701178,2033.1098638,8676.9912118
164258,8626.3496098,3707.7429208,9847.1015628
164261,8434.9794928,4754.2978528,9591.3613288
164273,8592.5595708,3039.0119638,9639.4316418
164278,8594.9394538,3460.0187998,9770.4208988
164282,8148.0600598,2025.3298348,8665.5917978
164287,8216.8398448,1990.8999028,8655.2812508
164291,8047.3198248,5364.5698248,9070.8417978
164309,8623.5195318,3702.0869148,9898.1513678
164321,8047.9096688,1908.1499028,8452.4316418
164326,8369.4199228,2416.1198738,9080.1416028
164332,7431.9409188,1572.2998058,7112.9013678
164334,8053.1396488,5170.9697278,9074.4111338
164337,8458.8496098,2969.2358408,9473.5117198
164342,7620.4897468,1551.3798838,7560.1113288
164344,8469.3798838,2716.8698738,9403.2509778
164365,8048.8798838,5250.3896488,8886.3310558
164368,8528.3203128,3499.4357918,9770.6015628
164372,8145.9399418,5205.1499028,9119.2011728
164416,8447.9501958,2621.8898938,9238.1816418
164422,7066.7758798,1856.2498788,6429.7841808
164425,7780.7500008,1562.8698738,7793.0712898
164435,7931.9399418,5416.1699228,8718.1015628
164448,8434.6298838,2770.0998548,9349.1708988
164449,7634.0000008,1536.3298348,7371.7412118
164451,8482.4794928,3050.5097668,9580.2910168
164467,7108.7646488,1824.3298348,6527.9433598
164472,8523.7099618,2689.0798348,9420.1816418
164491,8263.9794928,2038.6298838,8762.0917978
164492,8546.0195318,2991.4548348,9526.7216808
164501,8006.2299808,5241.7900398,8839.6611338
164506,8476.3798838,2833.2817388,9419.3808598
164513,8600.2900398,4265.6386728,9848.0517588
164519,7949.1997078,5233.6796888,8794.3017588
164521,8066.9199228,5215.5498058,9084.8808598
164523,7030.7338878,1917.4698498,6253.0292978
164528,8268.7500008,2173.0297858,8854.2314458
164529,8325.7294928,2183.4199228,8900.7412118
164531,8516.7001958,4490.2026378,9865.0214848
164532,7805.5000008,1598.1098638,7827.9111338
164536,8170.1396488,2055.9499518,8652.7011728
164547,8152.6596688,5119.9799808,9201.2011728
164553,7039.9541028,1921.8198248,6441.4633798
164559,8636.6796888,3548.3637708,9849.4716808
164565,8023.1298838,5287.9399418,9000.5917978
164576,8392.6201178,2428.7797858,9186.9716808
164582,7205.2880868,1770.9099128,6615.7255868
164598,7127.0229498,1905.6499028,6427.9575208
164603,8211.9697278,5189.0898448,9411.0410168
164612,8477.0898448,2821.8398448,9383.0117198
164613,8474.8203128,2795.1098638,9405.5517588
164623,8125.9497078,5099.4599618,9050.5117198
164639,8560.1796888,3122.2368168,9617.2617198
164648,7158.2568368,1809.2198498,6536.5405278
164650,7220.5537118,1748.2298588,6573.6181648
164657,7996.8198248,5317.1997078,8928.0117198
164673,8363.7695318,2566.4499518,9259.1210948
164674,8223.5400398,5029.6098638,9416.1816418
164703,8510.4599618,3994.1037608,9743.8310558
164709,8352.9599618,4893.3696298,9587.8017588
164719,8198.8701178,5001.4096688,9350.0917978
164720,8408.6894538,2561.7897958,9250.5312508
164721,7960.3100598,1723.6398938,8147.5712898
164724,8026.5297858,5271.1596688,8973.3515628
164733,8312.0898448,5097.9599618,9400.1416028
164741,8494.9794928,4696.1196298,9768.5117198
164774,7245.2797858,1615.5998548,6784.4252938
164788,8508.0595708,4191.9370128,9847.7714848
164793,8183.8999028,2161.3298348,8822.5810558
164807,8376.1201178,4733.8579108,9620.7314458
164815,7934.6796888,1628.1898198,8006.8715828
164816,7170.9858408,1727.0598148,6663.7163098
164823,8520.5595708,2729.2597668,9397.2314458
164856,8587.4199228,3894.1049808,9756.7109388
164860,8493.1601568,2874.5668958,9490.7314458
164873,7602.3798838,1516.1599128,7503.8012708
164883,8574.4902348,4305.2680668,9909.7509778
164885,8480.2294928,2748.9897468,9438.4208988
164886,8182.0698248,2055.5297858,8742.3310558
164894,8021.1997078,5222.7197278,8893.6914068
164907,7358.5317388,1611.1599128,6871.6513678
164924,8116.3500988,4937.0698248,9178.3212898
164932,8157.2700208,2056.1599128,8747.1416028
164942,8352.0195318,4872.2500008,9592.4511728
164962,8387.4101568,4959.1596688,9591.2412118
164975,7996.2597668,5222.2797858,8977.0810558
164986,7840.1201178,1613.3898938,7969.2011728
164996,8260.4599618,2239.2199718,8912.9013678
165007,8297.3300788,5124.4599618,9503.9511728
165018,7372.1967778,1561.7897958,6985.1313488
165024,8211.0996098,2015.1499028,8695.7216808
165029,8086.7299808,1895.0198978,8443.8310558
165047,7806.0898448,1558.1298838,7812.8715828
165052,8518.8994148,4550.6557628,9805.5517588
165058,8326.3603528,2189.2998058,8906.7216808
165063,8534.5498058,3442.3159188,9718.8613288
165079,8151.8598638,5122.7998058,9267.1708988
165088,8395.9296888,4950.8100598,9585.9814458
165091,8480.8994148,4431.2167978,9770.3212898
165111,8466.6894538,2920.4877938,9452.9316418
165112,7280.1767588,1654.8398448,6735.5112308
165125,8483.7402348,4813.1518558,9725.0410168
165126,8417.9599618,2482.8598638,9158.5117198
165127,7274.7827158,1717.4798588,6715.5883798
165132,8444.7802738,4997.5800788,9707.7812508
165151,8608.6796888,4031.4277348,9820.5117198
165159,8431.2695318,4645.0947278,9764.4814458
165161,8372.7900398,5115.5400398,9573.0312508
165170,8412.2197278,2645.4599618,9314.2812508
165184,7217.9809578,1663.3498548,6689.1933598
165198,8366.1894538,2367.5698248,9049.9414068
165208,8323.8203128,2442.5297858,9129.1611338
165213,8081.4199228,1964.3298348,8537.9912118
165219,8574.7802738,4291.5737308,9840.9609388
165252,8605.8095708,4180.5078128,9860.6113288
165266,8615.9794928,3885.6530768,9818.6210948
165271,6986.6806648,1932.4998788,6259.4741218
165273,8341.2500008,2550.6398938,9210.4013678
165282,8425.7402348,2715.8598638,9385.1308598
165293,8578.7099618,4207.7617198,9911.4013678
165295,8230.2500008,4985.7700208,9423.4814458
165301,8487.8994148,4511.8740238,9665.1308598
165319,8182.1796888,5206.3496098,9154.8916028
165321,8573.5996098,4195.8447278,9794.6308598
165323,8214.8300788,5043.3496098,9281.1914068
165326,7150.5678718,1797.3798838,6545.9721688
165331,7979.3701178,5384.3696298,8892.1113288
